url,topic,prob
https://www.aljazeera.net/news/2026/3/29/%d8%af%d9%85%d8%a7%d8%b1-%d9%88%d9%86%d8%b2%d9%88%d8%ad-%d9%81%d9%8a-%d8%a8%d9%84%d8%af%d8%a9-%d8%b3%d8%ad%d9%85%d8%b1-%d8%a7%d9%84%d9%84%d8%a8%d9%86%d8%a7%d9%86%d9%8a%d8%a9-%d8%a8%d8%b3%d8%a8%d8%a8,2,0.6038
https://www.aljazeera.net/news/2026/3/29/%d8%af%d9%88%d9%84-%d8%ae%d9%84%d9%8a%d8%ac%d9%8a%d8%a9-%d8%aa%d8%aa%d8%b5%d8%af%d9%89-%d9%84%d9%87%d8%ac%d9%85%d8%a7%d8%aa-%d8%b5%d8%a7%d8%b1%d9%88%d8%ae%d9%8a%d8%a9-3,4,1.0
https://www.aljazeera.net/news/2026/3/29/%d9%88%d8%b3%d8%b7-%d8%b3%d8%b1%d9%8a%d8%a9-%d9%88%d8%aa%d8%ad%d8%b1%d9%83%d8%a7%d8%aa-%d9%85%d8%aa%d8%b3%d8%a7%d8%b1%d8%b9%d8%a9-%d9%87%d9%84-%d9%8a%d9%86%d8%ac%d8%ad,0,1.0
https://www.aljazeera.net/news/2026/3/29/%d9%81%d9%8a-7-%d8%a3%d8%b3%d8%a6%d9%84%d8%a9-%d9%83%d9%8a%d9%81-%d9%87%d9%86%d8%af%d8%b3%d8%aa-%d8%a8%d8%a7%d9%83%d8%b3%d8%aa%d8%a7%d9%86-%d9%82%d9%86%d8%a7%d8%aa%d9%87%d8%a7,0,1.0
https://www.aljazeera.net/news/2026/3/29/%d8%a3%d8%b5%d8%b9%d8%a8-%d9%84%d8%ad%d8%b8%d8%a9-%d8%a3%d9%85-%d8%aa%d9%81%d8%a7%d8%ac%d8%a3%d8%aa-%d8%a8%d8%a7%d8%b3%d8%aa%d8%b4%d9%87%d8%a7%d8%af-%d8%a7%d8%ab%d9%86%d9%8a%d9%86-%d9%85%d9%86,3,0.5753
https://www.aljazeera.net/news/2026/3/29/%d8%a8%d9%8a%d8%a7%d9%86%d8%a7%d8%aa-%d9%85%d9%84%d8%a7%d8%ad%d9%8a%d8%a9-%d8%aa%d8%b9%d8%b7%d9%84-%d8%b7%d8%a7%d8%a6%d8%b1%d8%a9-%d8%aa%d8%b2%d9%88%d8%af-%d8%a8%d8%a7%d9%84%d9%88%d9%82%d9%88%d8%af,-1,0.0
https://www.aljazeera.net/news/2026/3/29/%d9%87%d9%84-%d8%a8%d8%a7%d8%aa%d8%aa-%d8%a7%d9%84%d8%ad%d8%b1%d8%a8-%d8%a7%d9%84%d8%a8%d8%b1%d9%8a%d8%a9-%d9%88%d8%b4%d9%8a%d9%83%d8%a9-%d9%81%d9%8a-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86,0,1.0
https://www.aljazeera.net/news/2026/3/29/%d8%b3%d9%86%d9%86%d8%af%d9%85-%d8%a8%d8%b4%d8%af%d8%a9-%d8%b9%d9%84%d9%89-%d9%87%d8%b0%d9%87-%d8%a7%d9%84%d8%ad%d8%b1%d8%a8-%d8%ab%d9%84%d8%a7%d8%ab%d8%a9-%d8%b5%d8%ad%d9%81%d9%8a%d9%8a%d9%86,0,1.0
https://www.aljazeera.net/news/2026/3/29/%d8%b5%d8%ad%d8%a9-%d8%ba%d8%b2%d8%a9-%d9%85%d9%88%d9%84%d8%af%d8%a7%d8%aa-%d8%a7%d9%84%d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a1-%d8%a8%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d8%b4%d9%81%d9%8a%d8%a7%d8%aa,3,1.0
https://www.aljazeera.net/news/2026/3/29/%d9%85%d9%82%d8%aa%d9%84-4-%d8%a3%d9%88%d9%83%d8%b1%d8%a7%d9%86%d9%8a%d9%8a%d9%86-%d9%81%d9%8a-%d9%87%d8%ac%d9%88%d9%85-%d8%a8%d9%80-273-%d9%85%d8%b3%d9%8a%d8%b1%d8%a9,12,1.0
https://www.aljazeera.net/news/2026/3/29/5-%d9%82%d8%aa%d9%84%d9%89-%d9%81%d9%8a-%d9%87%d8%ac%d9%88%d9%85-%d8%b9%d9%84%d9%89-%d8%b1%d8%b5%d9%8a%d9%81-%d8%a8%d8%ad%d8%b1%d9%8a-%d9%81%d9%8a-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86,1,0.7332
https://www.aljazeera.net/news/2026/3/29/%d8%aa%d9%88%d8%b3%d8%b9-%d8%a7%d9%84%d8%ba%d8%a7%d8%b1%d8%a7%d8%aa-%d8%b9%d9%84%d9%89-%d8%a7%d9%84%d8%ad%d8%b4%d8%af-%d8%a7%d9%84%d8%b4%d8%b9%d8%a8%d9%8a-%d8%a5%d9%84%d9%89,13,0.6374
https://www.aljazeera.net/news/2026/3/29/%d9%87%d9%84-%d8%aa%d9%81%d8%aa%d8%ad-%d8%a7%d9%84%d9%88%d9%84%d8%a7%d9%8a%d8%a7%d8%aa-%d8%a7%d9%84%d9%85%d8%aa%d8%ad%d8%af%d8%a9-%d9%88%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84,-1,0.0
https://www.aljazeera.net/news/2026/3/29/%d9%85%d8%ad%d9%83%d9%85%d8%a9-%d8%a8%d8%a7%d9%85%d8%a7%d9%83%d9%88-%d8%aa%d8%b5%d8%af%d8%b1-%d8%a3%d8%ad%d9%83%d8%a7%d9%85%d8%a7-%d8%a8%d8%a7%d9%84%d8%b3%d8%ac%d9%86-20-%d8%b9%d8%a7%d9%85%d8%a7,5,0.8367
https://www.aljazeera.net/news/2026/3/29/%d9%85%d9%82%d8%aa%d9%84-11-%d8%a8%d9%8a%d9%86%d9%87%d9%85-%d9%85%d8%b3%d8%b9%d9%81%d8%a7%d9%86-%d9%81%d9%8a-%d8%ba%d8%a7%d8%b1%d8%a7%d8%aa-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84%d9%8a%d8%a9,2,0.8911
https://www.aljazeera.net/news/2026/3/29/%d8%a7%d9%84%d8%ac%d8%b2%d8%a7%d8%a6%d8%b1-%d8%aa%d9%86%d8%b9%d9%89-%d8%a7%d9%84%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a7%d9%84%d8%a3%d8%b3%d8%a8%d9%82-%d8%a7%d9%84%d9%8a%d9%85%d9%8a%d9%86,5,0.9778
https://www.aljazeera.net/news/2026/3/29/%d9%85%d8%b3%d8%a4%d9%88%d9%84%d9%88%d9%86-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86%d9%8a%d9%88%d9%86-%d8%aa%d8%b1%d9%85%d8%a8-%d8%a7%d9%84%d9%83%d8%b0%d8%a7%d8%a8-%d9%8a%d8%ac%d9%87%d8%b2,0,0.7988
https://www.aljazeera.net/news/2026/3/29/%d8%a7%d9%84%d8%a3%d9%82%d8%b5%d9%89-%d9%85%d8%ba%d9%84%d9%82-%d9%85%d9%86%d8%b030-%d9%8a%d9%88%d9%85%d8%a7-%d8%a7%d9%84%d9%85%d8%a2%d8%b0%d9%86-%d8%b5%d8%a7%d9%85%d8%aa%d8%a9-%d8%a8%d9%84%d8%a7,17,1.0
https://www.aljazeera.net/news/2026/3/29/%d8%aa%d9%81%d8%a7%d8%af%d9%8a%d8%a7-%d9%84%d9%83%d8%a7%d8%b1%d8%ab%d8%a9-%d8%a5%d9%86%d8%b3%d8%a7%d9%86%d9%8a%d8%a9-%d9%85%d9%81%d9%88%d8%b6%d9%8a%d8%a9,-1,0.0
https://www.aljazeera.net/news/2026/3/29/%d9%81%d9%8a-%d8%a3%d9%88%d9%84-%d8%b1%d8%b3%d8%a7%d9%84%d8%a9-%d9%85%d9%86-%d8%b3%d8%ac%d9%86%d9%87%d9%85%d8%a7-%d8%a8%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d8%a7-%d9%85%d8%a7%d8%af%d9%88%d8%b1%d9%88,11,1.0
https://www.aljazeera.net/news/2026/3/29/%d8%a8%d8%a7%d8%a8%d8%a7-%d8%a7%d9%84%d9%81%d8%a7%d8%aa%d9%8a%d9%83%d8%a7%d9%86-%d8%a7%d9%84%d8%b1%d8%a8-%d9%84%d8%a7-%d9%8a%d9%82%d8%a8%d9%84-%d8%b5%d9%84%d9%88%d8%a7%d8%aa-%d9%85%d9%86,-1,0.0
https://www.aljazeera.net/news/2026/3/29/%d9%85%d8%a7%d9%83%d9%8a-%d8%b3%d8%a7%d9%84-%d9%8a%d8%aa%d9%85%d8%b3%d9%83-%d8%a8%d8%aa%d8%b1%d8%b4%d8%ad%d9%87-%d9%84%d8%a3%d9%85%d8%a7%d9%86%d8%a9-%d8%a7%d9%84%d8%a3%d9%85%d9%85,5,0.6728
https://www.aljazeera.net/news/2026/3/29/%d8%b9%d8%a7%d8%ac%d9%84-%d9%87%d9%8a%d8%a6%d8%a9-%d8%a7%d9%84%d8%a8%d8%ab-%d8%a7%d9%84%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%b5%d9%86%d8%b9,1,1.0
https://www.aljazeera.net/news/2026/3/29/%d8%a7%d8%b3%d8%aa%d8%b7%d9%84%d8%a7%d8%b9-57-%d9%85%d9%86-%d8%a7%d9%84%d8%b4%d8%a8%d8%a7%d8%a8-%d8%a7%d9%84%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84%d9%8a-%d9%8a%d8%ae%d8%b4%d9%88%d9%86,-1,0.0
https://www.aljazeera.net/news/2026/3/29/%d8%ac%d9%8a-%d8%af%d9%8a-%d8%a3%d9%85-%d9%85%d8%a7%d8%b1%d9%83%d9%88-%d8%aa%d8%b1%d9%85%d8%a8-%d9%8a%d8%ac%d8%b1%d9%8a-%d9%85%d9%86%d8%a7%d9%82%d8%b4%d8%a7%d8%aa-%d8%ac%d8%a7%d8%af%d8%a9,0,0.757
https://www.aljazeera.net/news/2026/3/29/%d9%87%d9%8a%d8%a6%d8%a9-%d9%81%d9%84%d8%b3%d8%b7%d9%8a%d9%86%d9%8a%d8%a9-443-%d8%a7%d8%b9%d8%aa%d8%af%d8%a7%d8%a1-%d9%84%d9%84%d9%85%d8%b3%d8%aa%d9%88%d8%b7%d9%86%d9%8a%d9%86,15,0.9336
https://www.aljazeera.net/news/2026/3/29/%d8%b3%d9%8a%d8%a7%d8%b1%d8%a9-%d8%a5%d8%b3%d8%b9%d8%a7%d9%81-%d9%88%d8%a7%d8%ad%d8%af%d8%a9-%d9%85%d8%b9%d8%a7%d9%86%d8%a7%d8%a9-%d9%85%d8%b3%d8%aa%d9%85%d8%b1%d8%a9-%d9%84%d8%ac%d8%b1%d8%ad%d9%89,3,1.0
https://www.aljazeera.net/news/2026/3/29/%d8%aa%d8%b9%d8%b2%d9%8a%d8%b2%d8%a7%d8%aa-%d9%84%d9%84%d8%ac%d9%8a%d8%b4-%d8%a7%d9%84%d8%b3%d9%88%d8%af%d8%a7%d9%86%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d9%86%d9%8a%d9%84,10,1.0
https://www.aljazeera.net/news/2026/3/29/%d8%a7%d9%84%d9%82%d8%af%d8%b3-%d9%83%d9%86%d9%8a%d8%b3%d8%a9-%d9%81%d9%84%d8%b3%d8%b7%d9%8a%d9%86-%d9%85%d9%86%d8%b9-%d8%a7%d9%84%d9%82%d9%8a%d8%a7%d9%85%d8%a9,17,1.0
https://www.aljazeera.net/news/2026/3/29/%d9%85%d9%82%d8%aa%d9%84-17-%d8%b4%d8%ae%d8%b5%d8%a7-%d9%88%d8%a7%d9%86%d9%87%d9%8a%d8%a7%d8%b1-%d8%b3%d8%af-%d9%85%d8%a7%d8%a6%d9%8a-%d8%b3%d9%8a%d9%88%d9%84-%d9%85%d8%af%d9%85%d8%b1%d8%a9,-1,0.0
https://www.aljazeera.net/news/2026/3/29/%d9%85%d8%a7-%d8%b1%d8%b3%d8%a7%d9%84%d8%a9-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86-%d9%85%d9%86-%d8%b6%d8%b1%d8%a8-%d9%85%d8%b5%d9%86%d8%b9-%d8%a7%d9%84%d9%83%d9%8a%d9%85%d8%a7%d9%88%d9%8a%d8%a7%d8%aa,1,0.469
https://www.aljazeera.net/news/2026/3/29/%d9%8a%d8%af%d9%8a%d8%b9%d9%88%d8%aa-%d8%a3%d8%ad%d8%b1%d9%88%d9%86%d9%88%d8%aa-%d8%a7%d9%84%d8%b9%d9%85%d9%84%d9%8a%d8%a9-%d8%a7%d9%84%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84%d9%8a%d8%a9,2,0.5075
https://www.aljazeera.net/news/2026/3/29/%d8%ba%d8%b1%d9%88%d8%b3%d9%8a-%d8%a7%d9%84%d8%b6%d8%b1%d8%a8%d8%a7%d8%aa-%d8%a7%d9%84%d8%b9%d8%b3%d9%83%d8%b1%d9%8a%d8%a9-%d9%84%d9%86-%d8%aa%d9%88%d9%82%d9%81,-1,0.0
https://www.aljazeera.net/news/2026/3/29/%d8%a7%d9%86%d8%aa%d9%87%d8%a7%d8%a1-%d8%ac%d9%88%d9%84%d8%a9-%d8%a3%d9%88%d9%84%d9%89-%d9%85%d9%86-%d8%a7%d9%84%d8%a7%d8%ac%d8%aa%d9%85%d8%a7%d8%b9-%d8%a7%d9%84%d8%b1%d8%a8%d8%a7%d8%b9%d9%8a,0,1.0
https://www.aljazeera.net/news/2026/3/29/%d8%aa%d9%82%d8%af%d9%85-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84%d9%8a-%d9%86%d8%ad%d9%88-%d9%86%d9%87%d8%b1-%d8%a7%d9%84%d9%84%d9%8a%d8%b7%d8%a7%d9%86%d9%8a-%d9%88%d8%aa%d8%b5%d8%b9%d9%8a%d8%af,2,0.6041
https://www.aljazeera.net/news/2026/3/29/%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84-%d8%aa%d8%b3%d8%ac%d9%84-%d8%a3%d9%83%d8%ab%d8%b1-%d9%85%d9%86-7-%d8%a2%d9%84%d8%a7%d9%81-%d8%a5%d9%86%d8%b0%d8%a7%d8%b1-%d9%85%d9%86%d8%b0,1,0.5679
https://www.aljazeera.net/news/2026/3/29/%d9%88%d8%b2%d9%8a%d8%b1-%d8%a7%d9%84%d8%b9%d8%af%d9%84-%d8%a7%d9%84%d9%82%d8%b7%d8%b1%d9%8a-%d9%82%d8%b7%d8%b1-%d8%aa%d9%85%d9%83%d9%86%d8%aa-%d9%85%d9%86-%d8%a5%d8%af%d8%a7%d8%b1%d8%a9,9,1.0
https://www.aljazeera.net/news/2026/3/29/%d8%a3%d9%84%d8%ba%d8%a7%d9%85-%d9%85%d9%86-%d8%a7%d9%84%d8%b3%d9%85%d8%a7%d8%a1-%d8%aa%d8%b6%d8%b1%d8%a8-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86-%d8%b3%d9%84%d8%a7%d8%ad-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a,0,0.7362
https://www.aljazeera.net/news/2026/3/29/%d8%aa%d9%83%d8%aa%d9%8a%d9%83-%d9%85%d8%aa%d9%88%d8%a7%d8%b2%d9%86-%d9%83%d9%8a%d9%81-%d9%8a%d9%88%d8%a7%d8%ac%d9%87-%d8%ad%d8%b2%d8%a8-%d8%a7%d9%84%d9%84%d9%87,2,0.593
https://www.aljazeera.net/news/2026/3/29/%d8%a8%d9%84%d8%a7-%d9%84%d8%ab%d8%a7%d9%85-%d8%a7%d9%84%d9%82%d8%b3%d8%a7%d9%85-%d8%aa%d9%86%d8%b4%d8%b1-%d9%84%d8%a3%d9%88%d9%84-%d9%85%d8%b1%d8%a9-%d9%81%d9%8a%d8%af%d9%8a%d9%88,-1,0.0
https://www.aljazeera.net/news/2026/3/29/%d8%b2%d9%8a%d9%84%d9%8a%d9%86%d8%b3%d9%83%d9%8a-%d9%81%d9%8a-%d8%a7%d9%84%d8%ae%d9%84%d9%8a%d8%ac-%d9%88%d8%a7%d9%84%d8%a3%d8%b1%d8%af%d9%86-%d8%ac%d9%88%d9%84%d8%a9,12,0.4608
https://www.aljazeera.net/news/2026/3/29/%d8%b9%d8%a7%d9%84%d9%82%d9%88%d9%86-%d9%81%d9%8a-%d8%b8%d8%b1%d9%88%d9%81-%d9%82%d8%a7%d8%b3%d9%8a%d8%a9-%d8%a2%d9%84%d8%a7%d9%81-%d8%a7%d9%84%d8%a8%d8%ad%d8%a7%d8%b1%d8%a9-%d9%81%d9%8a,0,1.0
https://www.aljazeera.net/news/2026/3/29/%d9%85%d8%b9%d8%a7%d8%b1%d9%8a%d9%81-%d9%87%d8%b1%d8%aa%d8%b3%d9%88%d8%ba-%d9%8a%d8%b7%d9%84%d8%a8-%d8%aa%d9%88%d8%b6%d9%8a%d8%ad%d8%a7%d8%aa-%d8%a5%d8%b6%d8%a7%d9%81%d9%8a%d8%a9,19,1.0
https://www.aljazeera.net/news/2026/3/29/%d9%84%d9%85%d8%a7%d8%b0%d8%a7-%d8%aa%d8%ae%d8%aa%d9%84%d9%81-%d8%ad%d8%b1%d8%a8-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86-%d8%a7%d9%84%d8%ad%d8%a7%d9%84%d9%8a%d8%a9-%d8%b9%d9%86,0,0.7855
https://www.aljazeera.net/news/2026/3/29/%d8%b4%d8%a7%d9%87%d8%af-%d8%ad%d8%b2%d8%a8-%d8%a7%d9%84%d9%84%d9%87-%d9%8a%d8%b3%d8%aa%d9%87%d8%af%d9%81-%d8%ac%d9%86%d9%88%d8%af%d8%a7-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84%d9%8a%d9%8a%d9%86-2,2,0.6878
https://www.aljazeera.net/news/2026/3/29/%d8%a5%d9%8a%d8%b1%d8%a7%d9%86-%d8%aa%d9%88%d8%b3%d8%b9-%d9%87%d8%ac%d9%85%d8%a7%d8%aa%d9%87%d8%a7-%d8%b9%d9%84%d9%89-%d8%af%d9%88%d9%84-%d8%a7%d9%84%d8%ae%d9%84%d9%8a%d8%ac,4,1.0
https://www.aljazeera.net/news/2026/3/29/%d8%a8%d9%86%d9%83-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d8%a7-%d9%8a%d9%82%d8%b1%d8%b1-%d8%af%d9%81%d8%b9-72-5-%d9%85%d9%84%d9%8a%d9%88%d9%86-%d8%af%d9%88%d9%84%d8%a7%d8%b1,0,0.8458
https://www.aljazeera.net/news/2026/3/29/%d9%82%d9%88%d9%89-%d8%b3%d9%88%d8%af%d8%a7%d9%86%d9%8a%d8%a9-%d8%aa%d9%82%d8%a7%d8%b7%d8%b9-%d9%85%d8%a4%d8%aa%d9%85%d8%b1-%d8%a8%d8%b1%d9%84%d9%8a%d9%86-%d9%84%d9%84%d8%af%d8%b9%d9%85,10,0.7454
https://www.aljazeera.net/news/2026/3/29/%d9%85%d8%b5%d8%af%d8%b1-%d8%af%d8%a8%d9%84%d9%88%d9%85%d8%a7%d8%b3%d9%8a-%d8%a7%d9%84%d8%b3%d9%81%d9%8a%d8%b1-%d8%a7%d9%84%d8%a5%d9%8a%d8%b1%d8%a7%d9%86%d9%8a-%d9%84%d9%86-2,-1,0.0
https://www.aljazeera.net/news/2026/3/29/%d8%a7%d9%86%d9%82%d8%b7%d8%a7%d8%b9-%d9%84%d9%84%d9%83%d9%87%d8%b1%d8%a8%d8%a7%d8%a1-%d9%88%d8%a7%d8%b3%d8%aa%d9%87%d8%af%d8%a7%d9%81-%d8%ac%d8%a7%d9%85%d8%b9%d8%a9,1,0.4237
https://www.aljazeera.net/news/2026/3/29/%d8%a7%d8%b6%d8%b7%d8%b1%d8%a7%d8%a8%d8%a7%d8%aa-%d8%ac%d9%88%d9%8a%d8%a9-%d9%81%d9%8a-%d8%b3%d8%a7%d9%86%d8%aa-%d8%a8%d8%b7%d8%b1%d8%b3%d8%a8%d9%88%d8%b1%d8%ba-%d8%a8%d8%b9%d8%af,12,1.0
https://www.aljazeera.net/news/2026/3/29/%d9%82%d8%a7%d8%a6%d8%af-%d8%a8%d8%a7%d9%84%d8%ad%d8%b1%d8%b3-%d8%a7%d9%84%d8%ab%d9%88%d8%b1%d9%8a-%d8%a7%d9%84%d8%a5%d9%8a%d8%b1%d8%a7%d9%86%d9%8a-%d9%8a%d9%87%d8%af%d8%af,0,0.9279
https://www.aljazeera.net/news/2026/3/29/%d9%86%d8%a8%d9%8a%d9%84-%d9%81%d9%87%d9%85%d9%8a-%d9%85%d8%b1%d8%b4%d8%ad%d8%a7-%d8%a8%d8%a7%d9%84%d8%a7%d8%ac%d9%85%d8%a7%d8%b9-%d9%84%d9%85%d9%86%d8%b5%d8%a8-%d8%a3%d9%85%d9%8a%d9%86,-1,0.0
https://www.aljazeera.net/news/2026/3/29/%d8%a5%d8%b3%d9%82%d8%a7%d8%b7-%d9%85%d8%b3%d9%8a%d8%b1%d8%a9-%d8%a8%d8%a3%d8%b1%d8%a8%d9%8a%d9%84-%d9%88%d9%88%d8%a7%d8%b4%d9%86%d8%b7%d9%86-%d8%aa%d8%ad%d8%b0%d8%b1-%d9%85%d9%86,13,1.0
https://www.aljazeera.net/news/2026/3/29/%d9%86%d8%ac%d8%a7%d8%a9-%d9%88%d8%b2%d9%8a%d8%b1-%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84%d9%8a-%d9%85%d9%86-%d9%87%d8%ac%d9%88%d9%85-%d9%84%d8%ad%d8%b2%d8%a8-%d8%a7%d9%84%d9%84%d9%87,1,0.3725
https://www.aljazeera.net/news/2026/3/29/%d9%85%d8%a7%d8%b0%d8%a7-%d9%8a%d8%ad%d8%af%d8%ab-%d9%81%d9%8a-%d8%a7%d9%84%d8%b9%d8%a7%d9%84%d9%85-%d8%a5%d8%b0%d8%a7-%d8%a3%d8%ba%d9%84%d9%82-%d8%a8%d8%a7%d8%a8,0,1.0
https://www.aljazeera.net/news/2026/3/28/%d8%b9%d8%a7%d8%ac%d9%84-%d8%a7%d9%84%d9%82%d9%86%d8%a7%d8%a9-12-%d8%a7%d9%84%d8%a5%d8%b3%d8%b1%d8%a7%d8%a6%d9%8a%d9%84%d9%8a%d8%a9-%d9%82%d8%aa%d9%8a%d9%84,1,0.9002
https://www.aljazeera.net/news/2026/3/28/%d9%85%d8%ac%d9%85%d9%88%d8%b9%d8%a9-%d8%aa%d8%ae%d8%aa%d8%b1%d9%82-%d8%a7%d9%84%d8%a8%d8%b1%d9%8a%d8%af-%d8%a7%d9%84%d8%a5%d9%84%d9%83%d8%aa%d8%b1%d9%88%d9%86%d9%8a,0,0.9094
https://www.aljazeera.net/news/2026/3/28/%d8%a3%d8%b1%d8%af%d9%88%d8%ba%d8%a7%d9%86-%d8%a7%d9%84%d8%a8%d8%b4%d8%b1%d9%8a%d8%a9-%d8%ac%d9%85%d8%b9%d8%a7%d8%a1-%d8%b3%d8%aa%d8%af%d9%81%d8%b9-%d8%ab%d9%85%d9%86-%d8%a7%d9%84%d8%ad%d8%b1%d8%a8,-1,0.0
https://www.aljazeera.net/news/2026/3/28/%d9%85%d8%b3%d8%a4%d9%88%d9%84-%d8%a8%d8%a7%d9%84%d8%ae%d8%a7%d8%b1%d8%ac%d9%8a%d8%a9-%d8%a7%d9%84%d8%a5%d9%8a%d8%b1%d8%a7%d9%86%d9%8a%d8%a9-%d9%85%d9%87%d9%84%d8%a9,0,0.7228
https://www.aljazeera.net/news/2026/3/28/%d8%b9%d8%a7%d8%ac%d9%84-%d8%aa%d8%b1%d9%85%d8%a8-%d9%88%d8%ac%d9%87%d9%86%d8%a7-%d8%a7%d9%84%d9%8a%d9%88%d9%85-%d8%b6%d8%b1%d8%a8%d8%a9-%d9%83%d8%a8%d9%8a%d8%b1%d8%a9,0,1.0
https://www.aljazeera.net/news/2026/3/28/%d8%b9%d8%a7%d8%ac%d9%84-%d8%b3%d9%8a-%d8%a8%d9%8a-%d8%a5%d8%b3-%d9%86%d9%8a%d9%88%d8%b2-%d8%b9%d9%86-%d9%85%d8%b5%d8%a7%d8%af%d8%b1-%d9%88%d8%a7%d8%b4%d9%86%d8%b7%d9%86,0,0.8194
https://www.aljazeera.net/news/2026/3/28/%d8%b1%d9%88%d9%8a%d8%aa%d8%b1%d8%b2-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d8%a7-%d9%8a%d9%85%d9%83%d9%86%d9%87%d8%a7-%d8%aa%d8%a3%d9%83%d9%8a%d8%af-%d8%aa%d8%af%d9%85%d9%8a%d8%b1-%d9%86%d8%ad%d9%88,0,0.8799
https://www.aljazeera.net/news/2026/3/28/%d8%ae%d8%a8%d9%8a%d8%b1-%d8%b9%d8%b3%d9%83%d8%b1%d9%8a-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86-%d9%82%d8%af-%d8%aa%d8%b6%d8%b1%d8%a8-%d9%85%d8%a7-%d9%87%d9%88-%d8%a3%d9%83%d8%a8%d8%b1-%d9%85%d9%86,1,0.3789
https://www.aljazeera.net/news/2026/3/28/%d9%87%d9%8a%d8%a6%d8%a9-%d8%a7%d9%84%d8%b7%d8%a7%d9%82%d8%a9-%d8%a7%d9%84%d8%b0%d8%b1%d9%8a%d8%a9-%d8%a7%d9%84%d8%a5%d9%8a%d8%b1%d8%a7%d9%86%d9%8a%d8%a9-%d8%aa%d8%a4%d9%83%d8%af,-1,0.0
https://www.aljazeera.net/news/2026/3/28/%d8%a5%d8%b9%d9%84%d8%a7%d9%85-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86%d9%8a-%d9%85%d9%82%d8%aa%d9%84-%d8%b1%d8%a6%d9%8a%d8%b3-%d8%a7%d8%b3%d8%aa%d8%ae%d8%a8%d8%a7%d8%b1%d8%a7%d8%aa-%d8%b3%d9%84%d8%a7%d8%ad,7,0.511
https://www.aljazeera.net/news/2026/3/28/%d9%84%d8%a8%d9%86%d8%a7%d9%86-%d9%82%d8%b5%d9%81-%d8%b9%d9%84%d9%89-%d8%b9%d8%b4%d8%b1%d8%a7%d8%aa-%d8%a7%d9%84%d8%a8%d9%84%d8%af%d8%a7%d8%aa-%d9%88%d8%ad%d8%b2%d8%a8-%d8%a7%d9%84%d9%84%d9%87,2,0.9329
https://www.aljazeera.net/news/2026/3/28/%d9%88%d8%b2%d9%8a%d8%b1%d8%a9-%d8%a8%d8%b1%d9%8a%d8%b7%d8%a7%d9%86%d9%8a%d8%a9-%d8%aa%d8%ad%d8%b0%d8%b1-%d8%ad%d8%b1%d8%a8-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86-%d9%82%d8%af-%d8%aa%d8%b2%d9%8a%d8%af,0,0.9602
https://www.aljazeera.net/news/2026/3/28/%d8%ae%d9%84%d8%a7%d9%81%d8%a7%d8%aa-%d8%a3%d9%88%d8%b1%d9%88%d8%a8%d9%8a%d8%a9-%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d8%a9-%d9%85%d8%ad%d8%aa%d8%af%d9%85%d8%a9-%d8%ad%d8%b1%d8%a8,0,0.6559
https://www.aljazeera.net/news/2026/3/28/%d9%87%d8%ac%d9%85%d8%a7%d8%aa-%d8%a5%d9%8a%d8%b1%d8%a7%d9%86%d9%8a%d8%a9-%d8%ac%d8%af%d9%8a%d8%af%d8%a9-%d8%a8%d8%a7%d9%84%d8%b5%d9%88%d8%a7%d8%b1%d9%8a%d8%ae,4,0.9003
